strain,phage,interaction
Kpcas039,A2b,0
CU276,A2b,0
CU293,A2b,0
CU402,A2b,0
CU406,A2b,0
CU443,A2b,0
CU448,A2b,0
CU451,A2b,0
CU494,A2b,0
CU503,A2b,0
132,A2b,0
779,A2b,0
806,A2b,0
228,A2b,0
245,A2b,0
406,A2b,0
1210,A2b,0
1446,A2b,0
1468,A2b,0
1572,A2b,0
2164,A2b,0
HAV1_14,A2b,0
HAV1_13,A2b,0
HCV1_19,A2b,0
HCV1_21,A2b,0
HCV1_10,A2b,0
HCV1_42,A2b,0
HCV1_24,A2b,0
HCV1_26,A2b,0
HCV1_27,A2b,0
HCV1_35,A2b,0
HCV1_36,A2b,0
HCV1_33,A2b,0
KP_HGE01_045,A2b,0
KP_HGE01_024,A2b,0
KP_HGE01_025,A2b,0
KP_HGE01_042,A2b,0
KP_HGE01_017,A2b,0
KP_HGE01_039,A2b,0
KP_HGE01_044,A2b,0
KP_HGE01_040,A2b,0
KP_HGE01_029,A2b,0
KP_HGE01_014,A2b,0
KP_HGE01_003,A2b,0
KP_HGE01_004,A2b,0
KP_HGE01_005,A2b,0
HGUA4_08,A2b,0
KP_HGUA02_068,A2b,0
HGUA4_09,A2b,0
HGUA4_51,A2b,0
KP_HGUA02_064,A2b,0
KP_HGUA02_073,A2b,0
KP_HGUA03_124,A2b,0
KP_HGUA02_099,A2b,0
KP_HGUA02_066,A2b,0
KP_HGUA02_059,A2b,1
KP_HGUA02_074,A2b,0
KP_HGUA02_054,A2b,0
KP_HGUA02_051,A2b,0
KP_HGUA03_117,A2b,0
KP_HGUA02_055,A2b,0
KP_HGUA02_092,A2b,0
HGUA4_15,A2b,0
KP_HGUA03_108,A2b,0
KP_HGUA03_147,A2b,0
KP_HGUA02_071,A2b,0
KP_HGUA02_089,A2b,0
Kpcas027,A2b,0
Kpcas048,A2b,0
Kpcas083,A2b,0
Kpcas024,A2b,0
HGUC2_04,A2b,0
Kpcas054,A2b,0
HGUC2_09,A2b,0
HLF1_17,A2b,0
HLF1_40,A2b,0
HLF1_54,A2b,0
HLF1_68,A2b,0
102KP-HG,A2b,0
156KP-HG,A2b,0
159KP-HG,A2b,0
191KP-HG,A2b,0
201KP-HG,A2b,0
205KP-HG,A2b,0
218KP-HG,A2b,0
225KP-HG,A2b,0
234KP-HG,A2b,0
242KP-HG,A2b,0
255KP-HG,A2b,0
268KP-HG,A2b,0
48KP-HG,A2b,0
HGV2_297,A2b,0
33KP-HG,A2b,0
HGV2_332,A2b,0
34KP-HG,A2b,0
HGV2_341,A2b,0
HGV2_370,A2b,0
HGV2_371,A2b,0
HGV2_379,A2b,0
HGV2_398,A2b,0
HGV2_400,A2b,0
HGV2_418,A2b,0
HGV2_429,A2b,0
HGV2_430,A2b,0
HGV2_431,A2b,0
52KP-HG,A2b,0
62KP-HG,A2b,0
Moliner_03,A2b,0
Moliner_08,A2b,0
Moliner_02,A2b,0
NTUH,A2b,0
Kpcas111,A2b,0
HGV2C_01,A2b,0
HGV2C_10,A2b,0
HGV2C_11,A2b,0
HGV2C_13,A2b,0
HGV2C_14,A2b,0
HGV2C_16,A2b,0
HGV2C_17,A2b,0
HGV2C_18,A2b,0
HGV2C_02,A2b,0
HGV2C_19,A2b,0
HGV2C_20,A2b,0
HGV2C_23,A2b,0
HGV2C_28,A2b,0
HGV2C_03,A2b,0
HGV2C_33,A2b,0
HGV2C_34,A2b,0
HGV2C_36_contigs,A2b,0
HGV2C_37,A2b,0
HGV2C_39,A2b,0
HGV2C_06,A2b,0
HGV2C_08,A2b,0
CU371,A2b,0
42KP-HG,A2b,0
HGV2C_21,A2b,0
Kpcas091,A3a,0
Kpcas042,A3a,0
Kpcas039,A3a,0
CU276,A3a,0
CU293,A3a,0
CU402,A3a,0
CU406,A3a,0
CU443,A3a,0
CU448,A3a,0
CU451,A3a,0
CU494,A3a,0
CU503,A3a,0
132,A3a,0
779,A3a,0
806,A3a,0
228,A3a,0
245,A3a,0
406,A3a,0
1210,A3a,0
1446,A3a,0
1468,A3a,0
1572,A3a,0
2164,A3a,0
HAV1_14,A3a,0
HAV1_13,A3a,0
HCV1_19,A3a,0
HCV1_21,A3a,0
HCV1_10,A3a,0
HCV1_42,A3a,0
HCV1_24,A3a,0
HCV1_26,A3a,0
HCV1_27,A3a,0
HCV1_35,A3a,0
HCV1_36,A3a,0
HCV1_33,A3a,0
KP_HGE01_045,A3a,0
KP_HGE01_024,A3a,0
KP_HGE01_025,A3a,0
KP_HGE01_042,A3a,0
KP_HGE01_017,A3a,0
KP_HGE01_039,A3a,0
KP_HGE01_044,A3a,0
KP_HGE01_040,A3a,0
KP_HGE01_029,A3a,0
KP_HGE01_014,A3a,0
KP_HGE01_003,A3a,0
KP_HGE01_004,A3a,0
KP_HGE01_005,A3a,0
HGUA4_08,A3a,0
KP_HGUA02_068,A3a,0
HGUA4_09,A3a,0
HGUA4_51,A3a,0
KP_HGUA02_064,A3a,0
KP_HGUA02_073,A3a,0
KP_HGUA03_124,A3a,0
KP_HGUA02_099,A3a,0
KP_HGUA02_066,A3a,0
KP_HGUA02_059,A3a,0
KP_HGUA02_074,A3a,0
KP_HGUA02_054,A3a,0
KP_HGUA02_051,A3a,0
KP_HGUA03_117,A3a,0
KP_HGUA02_055,A3a,0
KP_HGUA02_092,A3a,0
HGUA4_15,A3a,0
KP_HGUA03_108,A3a,0
KP_HGUA03_147,A3a,0
KP_HGUA02_071,A3a,0
KP_HGUA02_089,A3a,0
Kpcas027,A3a,0
Kpcas048,A3a,0
Kpcas083,A3a,0
Kpcas024,A3a,0
HGUC2_04,A3a,0
Kpcas054,A3a,0
HGUC2_09,A3a,0
HLF1_17,A3a,0
HLF1_40,A3a,0
HLF1_54,A3a,0
HLF1_68,A3a,0
102KP-HG,A3a,0
156KP-HG,A3a,0
159KP-HG,A3a,0
191KP-HG,A3a,0
201KP-HG,A3a,0
205KP-HG,A3a,0
218KP-HG,A3a,0
225KP-HG,A3a,0
234KP-HG,A3a,0
242KP-HG,A3a,0
255KP-HG,A3a,0
268KP-HG,A3a,0
48KP-HG,A3a,0
HGV2_297,A3a,0
33KP-HG,A3a,0
HGV2_332,A3a,0
34KP-HG,A3a,0
HGV2_341,A3a,0
HGV2_370,A3a,0
HGV2_371,A3a,0
HGV2_379,A3a,0
HGV2_398,A3a,0
HGV2_400,A3a,0
HGV2_418,A3a,0
HGV2_429,A3a,0
HGV2_430,A3a,0
HGV2_431,A3a,0
52KP-HG,A3a,0
62KP-HG,A3a,0
Moliner_03,A3a,0
Moliner_08,A3a,0
Moliner_02,A3a,0
NTUH,A3a,0
Kpcas111,A3a,0
HGV2C_01,A3a,0
HGV2C_10,A3a,0
HGV2C_11,A3a,0
HGV2C_13,A3a,0
HGV2C_14,A3a,0
HGV2C_16,A3a,0
HGV2C_17,A3a,0
HGV2C_18,A3a,0
HGV2C_02,A3a,0
HGV2C_19,A3a,0
HGV2C_20,A3a,0
HGV2C_23,A3a,0
HGV2C_28,A3a,0
HGV2C_03,A3a,0
HGV2C_33,A3a,0
HGV2C_34,A3a,0
HGV2C_36_contigs,A3a,0
HGV2C_37,A3a,0
HGV2C_39,A3a,0
HGV2C_06,A3a,0
HGV2C_08,A3a,0
CU371,A3a,0
42KP-HG,A3a,0
HGV2C_21,A3a,0
Kpcas091,A3b,0
Kpcas042,A3b,0
Kpcas039,A3b,0
CU276,A3b,0
CU293,A3b,0
CU402,A3b,0
CU406,A3b,0
CU443,A3b,0
CU448,A3b,0
CU451,A3b,0
CU494,A3b,0
CU503,A3b,0
132,A3b,0
779,A3b,0
806,A3b,0
228,A3b,0
245,A3b,0
406,A3b,0
1210,A3b,0
1446,A3b,0
1468,A3b,0
1572,A3b,0
2164,A3b,0
HAV1_14,A3b,0
HAV1_13,A3b,0
HCV1_19,A3b,0
HCV1_21,A3b,0
HCV1_10,A3b,0
HCV1_42,A3b,0
HCV1_24,A3b,0
HCV1_26,A3b,0
HCV1_27,A3b,0
HCV1_35,A3b,0
HCV1_36,A3b,0
HCV1_33,A3b,0
KP_HGE01_045,A3b,0
KP_HGE01_024,A3b,0
KP_HGE01_025,A3b,0
KP_HGE01_042,A3b,0
KP_HGE01_017,A3b,0
KP_HGE01_039,A3b,0
KP_HGE01_044,A3b,0
KP_HGE01_040,A3b,0
KP_HGE01_029,A3b,0
KP_HGE01_014,A3b,0
KP_HGE01_003,A3b,0
KP_HGE01_004,A3b,0
KP_HGE01_005,A3b,0
HGUA4_08,A3b,0
KP_HGUA02_068,A3b,0
HGUA4_09,A3b,0
HGUA4_51,A3b,0
KP_HGUA02_064,A3b,0
KP_HGUA02_073,A3b,0
KP_HGUA03_124,A3b,0
KP_HGUA02_099,A3b,0
KP_HGUA02_066,A3b,0
KP_HGUA02_059,A3b,0
KP_HGUA02_074,A3b,0
KP_HGUA02_054,A3b,0
KP_HGUA02_051,A3b,0
KP_HGUA03_117,A3b,0
KP_HGUA02_055,A3b,0
KP_HGUA02_092,A3b,0
HGUA4_15,A3b,0
KP_HGUA03_108,A3b,0
KP_HGUA03_147,A3b,0
KP_HGUA02_071,A3b,0
KP_HGUA02_089,A3b,0
Kpcas027,A3b,0
Kpcas048,A3b,0
Kpcas083,A3b,0
Kpcas024,A3b,0
HGUC2_04,A3b,0
Kpcas054,A3b,0
HGUC2_09,A3b,0
HLF1_17,A3b,0
HLF1_40,A3b,0
HLF1_54,A3b,0
HLF1_68,A3b,0
102KP-HG,A3b,0
156KP-HG,A3b,0
159KP-HG,A3b,0
191KP-HG,A3b,0
201KP-HG,A3b,0
205KP-HG,A3b,0
218KP-HG,A3b,0
225KP-HG,A3b,0
234KP-HG,A3b,0
242KP-HG,A3b,0
255KP-HG,A3b,0
268KP-HG,A3b,0
48KP-HG,A3b,0
HGV2_297,A3b,0
33KP-HG,A3b,0
HGV2_332,A3b,0
34KP-HG,A3b,0
HGV2_341,A3b,0
HGV2_370,A3b,0
HGV2_371,A3b,0
HGV2_379,A3b,0
HGV2_398,A3b,0
HGV2_400,A3b,0
HGV2_418,A3b,0
HGV2_429,A3b,0
HGV2_430,A3b,0
HGV2_431,A3b,0
52KP-HG,A3b,0
62KP-HG,A3b,0
Moliner_03,A3b,0
Moliner_08,A3b,0
Moliner_02,A3b,0
NTUH,A3b,0
Kpcas111,A3b,0
HGV2C_01,A3b,0
HGV2C_10,A3b,0
HGV2C_11,A3b,0
HGV2C_13,A3b,0
HGV2C_14,A3b,0
HGV2C_16,A3b,0
HGV2C_17,A3b,0
HGV2C_18,A3b,1
HGV2C_02,A3b,0
HGV2C_19,A3b,0
HGV2C_20,A3b,0
HGV2C_23,A3b,0
HGV2C_28,A3b,0
HGV2C_03,A3b,0
HGV2C_33,A3b,0
HGV2C_34,A3b,0
HGV2C_36_contigs,A3b,0
HGV2C_37,A3b,0
HGV2C_39,A3b,0
HGV2C_06,A3b,0
HGV2C_08,A3b,0
CU371,A3b,0
42KP-HG,A3b,0
HGV2C_21,A3b,0
Kpcas091,A3c,0
Kpcas042,A3c,0
Kpcas039,A3c,0
CU276,A3c,0
CU293,A3c,0
CU402,A3c,0
CU406,A3c,0
CU443,A3c,0
CU448,A3c,0
CU451,A3c,0
CU494,A3c,0
CU503,A3c,0
132,A3c,0
779,A3c,0
806,A3c,0
228,A3c,0
245,A3c,0
406,A3c,0
1210,A3c,0
1446,A3c,0
1468,A3c,0
1572,A3c,0
2164,A3c,0
HAV1_14,A3c,0
HAV1_13,A3c,0
HCV1_19,A3c,0
HCV1_21,A3c,0
HCV1_10,A3c,0
HCV1_42,A3c,0
HCV1_24,A3c,0
HCV1_26,A3c,0
HCV1_27,A3c,0
HCV1_35,A3c,0
HCV1_36,A3c,0
HCV1_33,A3c,0
KP_HGE01_045,A3c,0
KP_HGE01_024,A3c,0
KP_HGE01_025,A3c,0
KP_HGE01_042,A3c,0
KP_HGE01_017,A3c,0
KP_HGE01_039,A3c,0
KP_HGE01_044,A3c,0
KP_HGE01_040,A3c,0
KP_HGE01_029,A3c,0
KP_HGE01_014,A3c,0
KP_HGE01_003,A3c,0
KP_HGE01_004,A3c,0
KP_HGE01_005,A3c,0
HGUA4_08,A3c,0
KP_HGUA02_068,A3c,0
HGUA4_09,A3c,0
HGUA4_51,A3c,0
KP_HGUA02_064,A3c,0
KP_HGUA02_073,A3c,0
KP_HGUA03_124,A3c,0
KP_HGUA02_099,A3c,0
KP_HGUA02_066,A3c,0
KP_HGUA02_059,A3c,0
KP_HGUA02_074,A3c,0
KP_HGUA02_054,A3c,0
KP_HGUA02_051,A3c,0
KP_HGUA03_117,A3c,0
KP_HGUA02_055,A3c,0
KP_HGUA02_092,A3c,0
HGUA4_15,A3c,0
KP_HGUA03_108,A3c,0
KP_HGUA03_147,A3c,0
KP_HGUA02_071,A3c,0
KP_HGUA02_089,A3c,0
Kpcas027,A3c,0
Kpcas048,A3c,0
Kpcas083,A3c,0
Kpcas024,A3c,0
HGUC2_04,A3c,0
Kpcas054,A3c,0
HGUC2_09,A3c,0
HLF1_17,A3c,0
HLF1_40,A3c,0
HLF1_54,A3c,0
HLF1_68,A3c,0
102KP-HG,A3c,0
156KP-HG,A3c,0
159KP-HG,A3c,0
191KP-HG,A3c,0
201KP-HG,A3c,0
205KP-HG,A3c,0
218KP-HG,A3c,0
225KP-HG,A3c,0
234KP-HG,A3c,0
242KP-HG,A3c,0
255KP-HG,A3c,0
268KP-HG,A3c,0
48KP-HG,A3c,0
HGV2_297,A3c,0
33KP-HG,A3c,0
HGV2_332,A3c,0
34KP-HG,A3c,0
HGV2_341,A3c,0
HGV2_370,A3c,0
HGV2_371,A3c,0
HGV2_379,A3c,0
HGV2_398,A3c,0
HGV2_400,A3c,0
HGV2_418,A3c,0
HGV2_429,A3c,0
HGV2_430,A3c,0
HGV2_431,A3c,0
52KP-HG,A3c,0
62KP-HG,A3c,0
Moliner_03,A3c,0
Moliner_08,A3c,0
Moliner_02,A3c,0
NTUH,A3c,0
Kpcas111,A3c,0
HGV2C_01,A3c,0
HGV2C_10,A3c,0
HGV2C_11,A3c,0
HGV2C_13,A3c,0
HGV2C_14,A3c,0
HGV2C_16,A3c,0
HGV2C_17,A3c,0
HGV2C_18,A3c,0
HGV2C_02,A3c,0
HGV2C_19,A3c,0
HGV2C_20,A3c,0
HGV2C_23,A3c,0
HGV2C_28,A3c,0
HGV2C_03,A3c,0
HGV2C_33,A3c,0
HGV2C_34,A3c,0
HGV2C_36_contigs,A3c,0
HGV2C_37,A3c,0
HGV2C_39,A3c,0
HGV2C_06,A3c,0
HGV2C_08,A3c,0
CU371,A3c,0
42KP-HG,A3c,0
HGV2C_21,A3c,1
Kpcas091,A3d,0
Kpcas042,A3d,0
Kpcas039,A3d,0
CU276,A3d,0
CU293,A3d,0
CU402,A3d,0
CU406,A3d,0
CU443,A3d,0
CU448,A3d,0
CU451,A3d,0
CU494,A3d,0
CU503,A3d,0
132,A3d,0
779,A3d,0
806,A3d,0
228,A3d,0
245,A3d,0
406,A3d,0
1210,A3d,0
1446,A3d,0
1468,A3d,0
1572,A3d,0
2164,A3d,0
HAV1_14,A3d,0
HAV1_13,A3d,0
HCV1_19,A3d,0
HCV1_21,A3d,0
HCV1_10,A3d,0
HCV1_42,A3d,0
HCV1_24,A3d,0
HCV1_26,A3d,0
HCV1_27,A3d,0
HCV1_35,A3d,0
HCV1_36,A3d,0
HCV1_33,A3d,0
KP_HGE01_045,A3d,0
KP_HGE01_024,A3d,0
KP_HGE01_025,A3d,0
KP_HGE01_042,A3d,0
KP_HGE01_017,A3d,0
KP_HGE01_039,A3d,0
KP_HGE01_044,A3d,0
KP_HGE01_040,A3d,0
KP_HGE01_029,A3d,0
KP_HGE01_014,A3d,0
KP_HGE01_003,A3d,0
KP_HGE01_004,A3d,0
KP_HGE01_005,A3d,0
HGUA4_08,A3d,0
KP_HGUA02_068,A3d,0
HGUA4_09,A3d,0
HGUA4_51,A3d,0
KP_HGUA02_064,A3d,0
KP_HGUA02_073,A3d,0
KP_HGUA03_124,A3d,0
KP_HGUA02_099,A3d,0
KP_HGUA02_066,A3d,0
KP_HGUA02_059,A3d,0
KP_HGUA02_074,A3d,0
KP_HGUA02_054,A3d,0
KP_HGUA02_051,A3d,0
KP_HGUA03_117,A3d,0
KP_HGUA02_055,A3d,0
KP_HGUA02_092,A3d,0
HGUA4_15,A3d,0
KP_HGUA03_108,A3d,0
KP_HGUA03_147,A3d,0
KP_HGUA02_071,A3d,1
KP_HGUA02_089,A3d,0
Kpcas027,A3d,0
Kpcas048,A3d,0
Kpcas083,A3d,0
Kpcas024,A3d,0
HGUC2_04,A3d,0
Kpcas054,A3d,0
HGUC2_09,A3d,0
HLF1_17,A3d,0
HLF1_40,A3d,0
HLF1_54,A3d,0
HLF1_68,A3d,0
102KP-HG,A3d,0
156KP-HG,A3d,0
159KP-HG,A3d,0
191KP-HG,A3d,0
201KP-HG,A3d,0
205KP-HG,A3d,0
218KP-HG,A3d,0
225KP-HG,A3d,0
234KP-HG,A3d,0
242KP-HG,A3d,0
255KP-HG,A3d,0
268KP-HG,A3d,0
48KP-HG,A3d,0
HGV2_297,A3d,0
33KP-HG,A3d,0
HGV2_332,A3d,0
34KP-HG,A3d,0
HGV2_341,A3d,0
HGV2_370,A3d,0
HGV2_371,A3d,0
HGV2_379,A3d,0
HGV2_398,A3d,0
HGV2_400,A3d,0
HGV2_418,A3d,0
HGV2_429,A3d,0
HGV2_430,A3d,0
HGV2_431,A3d,0
52KP-HG,A3d,0
62KP-HG,A3d,0
Moliner_03,A3d,0
Moliner_08,A3d,0
Moliner_02,A3d,0
NTUH,A3d,0
Kpcas111,A3d,0
HGV2C_01,A3d,0
HGV2C_10,A3d,0
HGV2C_11,A3d,0
HGV2C_13,A3d,0
HGV2C_14,A3d,0
HGV2C_16,A3d,0
HGV2C_17,A3d,0
HGV2C_18,A3d,0
HGV2C_02,A3d,0
HGV2C_19,A3d,0
HGV2C_20,A3d,0
HGV2C_23,A3d,0
HGV2C_28,A3d,0
HGV2C_03,A3d,0
HGV2C_33,A3d,0
HGV2C_34,A3d,0
HGV2C_36_contigs,A3d,0
HGV2C_37,A3d,0
HGV2C_39,A3d,0
HGV2C_06,A3d,0
HGV2C_08,A3d,0
CU371,A3d,0
42KP-HG,A3d,0
HGV2C_21,A3d,1
Kpcas091,D7a,0
Kpcas042,D7a,0
Kpcas039,D7a,0
CU276,D7a,0
CU293,D7a,0
CU402,D7a,0
CU406,D7a,0
CU443,D7a,0
CU448,D7a,0
CU451,D7a,0
CU494,D7a,0
CU503,D7a,0
132,D7a,0
779,D7a,0
806,D7a,0
228,D7a,0
245,D7a,0
406,D7a,0
1210,D7a,0
1446,D7a,0
1468,D7a,0
1572,D7a,0
2164,D7a,0
HAV1_14,D7a,0
HAV1_13,D7a,0
HCV1_19,D7a,0
HCV1_21,D7a,0
HCV1_10,D7a,0
HCV1_42,D7a,0
HCV1_24,D7a,0
HCV1_26,D7a,0
HCV1_27,D7a,0
HCV1_35,D7a,0
HCV1_36,D7a,0
HCV1_33,D7a,0
KP_HGE01_045,D7a,0
KP_HGE01_024,D7a,0
KP_HGE01_025,D7a,0
KP_HGE01_042,D7a,0
KP_HGE01_017,D7a,0
KP_HGE01_039,D7a,0
KP_HGE01_044,D7a,0
KP_HGE01_040,D7a,0
KP_HGE01_029,D7a,0
KP_HGE01_014,D7a,0
KP_HGE01_003,D7a,0
KP_HGE01_004,D7a,0
KP_HGE01_005,D7a,0
HGUA4_08,D7a,0
KP_HGUA02_068,D7a,0
HGUA4_09,D7a,0
HGUA4_51,D7a,0
KP_HGUA02_064,D7a,0
KP_HGUA02_073,D7a,0
KP_HGUA03_124,D7a,0
KP_HGUA02_099,D7a,0
KP_HGUA02_066,D7a,0
KP_HGUA02_059,D7a,0
KP_HGUA02_074,D7a,0
KP_HGUA02_054,D7a,0
KP_HGUA02_051,D7a,0
KP_HGUA03_117,D7a,0
KP_HGUA02_055,D7a,0
KP_HGUA02_092,D7a,0
HGUA4_15,D7a,0
KP_HGUA03_108,D7a,0
KP_HGUA03_147,D7a,0
KP_HGUA02_071,D7a,0
KP_HGUA02_089,D7a,0
Kpcas027,D7a,0
Kpcas048,D7a,0
Kpcas083,D7a,0
Kpcas024,D7a,0
HGUC2_04,D7a,0
Kpcas054,D7a,0
HGUC2_09,D7a,0
HLF1_17,D7a,0
HLF1_40,D7a,0
HLF1_54,D7a,0
HLF1_68,D7a,0
102KP-HG,D7a,1
156KP-HG,D7a,0
159KP-HG,D7a,0
191KP-HG,D7a,0
201KP-HG,D7a,0
205KP-HG,D7a,0
218KP-HG,D7a,0
225KP-HG,D7a,0
234KP-HG,D7a,0
242KP-HG,D7a,0
255KP-HG,D7a,0
268KP-HG,D7a,0
48KP-HG,D7a,0
HGV2_297,D7a,0
33KP-HG,D7a,0
HGV2_332,D7a,0
34KP-HG,D7a,0
HGV2_341,D7a,0
HGV2_370,D7a,0
HGV2_371,D7a,0
HGV2_379,D7a,0
HGV2_398,D7a,0
HGV2_400,D7a,0
HGV2_418,D7a,0
HGV2_429,D7a,0
HGV2_430,D7a,0
HGV2_431,D7a,0
52KP-HG,D7a,0
62KP-HG,D7a,0
Moliner_03,D7a,0
Moliner_08,D7a,0
Moliner_02,D7a,0
NTUH,D7a,0
Kpcas111,D7a,0
HGV2C_01,D7a,0
HGV2C_10,D7a,0
HGV2C_11,D7a,0
HGV2C_13,D7a,0
HGV2C_14,D7a,0
HGV2C_16,D7a,0
HGV2C_17,D7a,0
HGV2C_18,D7a,0
HGV2C_02,D7a,0
HGV2C_19,D7a,0
HGV2C_20,D7a,0
HGV2C_23,D7a,0
HGV2C_28,D7a,0
HGV2C_03,D7a,0
HGV2C_33,D7a,0
HGV2C_34,D7a,0
HGV2C_36_contigs,D7a,0
HGV2C_37,D7a,0
HGV2C_39,D7a,0
HGV2C_06,D7a,0
HGV2C_08,D7a,0
CU371,D7a,0
42KP-HG,D7a,0
HGV2C_21,D7a,0
Kpcas091,D7b,0
Kpcas042,D7b,0
Kpcas039,D7b,0
CU276,D7b,0
CU293,D7b,0
CU402,D7b,0
CU406,D7b,0
CU443,D7b,0
CU448,D7b,0
CU451,D7b,0
CU494,D7b,0
CU503,D7b,0
132,D7b,0
779,D7b,0
806,D7b,0
228,D7b,0
245,D7b,0
406,D7b,0
1210,D7b,0
1446,D7b,0
1468,D7b,0
1572,D7b,0
2164,D7b,0
HAV1_14,D7b,0
HAV1_13,D7b,0
HCV1_19,D7b,0
HCV1_21,D7b,0
HCV1_10,D7b,0
HCV1_42,D7b,0
HCV1_24,D7b,0
HCV1_26,D7b,0
HCV1_27,D7b,0
HCV1_35,D7b,0
HCV1_36,D7b,0
HCV1_33,D7b,0
KP_HGE01_045,D7b,0
KP_HGE01_024,D7b,0
KP_HGE01_025,D7b,0
KP_HGE01_042,D7b,0
KP_HGE01_017,D7b,0
KP_HGE01_039,D7b,0
KP_HGE01_044,D7b,0
KP_HGE01_040,D7b,0
KP_HGE01_029,D7b,1
KP_HGE01_014,D7b,0
KP_HGE01_003,D7b,0
KP_HGE01_004,D7b,1
KP_HGE01_005,D7b,1
HGUA4_08,D7b,0
KP_HGUA02_068,D7b,0
HGUA4_09,D7b,0
HGUA4_51,D7b,0
KP_HGUA02_064,D7b,0
KP_HGUA02_073,D7b,0
KP_HGUA03_124,D7b,0
KP_HGUA02_099,D7b,0
KP_HGUA02_066,D7b,0
KP_HGUA02_059,D7b,0
KP_HGUA02_074,D7b,0
KP_HGUA02_054,D7b,0
KP_HGUA02_051,D7b,0
KP_HGUA03_117,D7b,0
KP_HGUA02_055,D7b,0
KP_HGUA02_092,D7b,0
HGUA4_15,D7b,0
KP_HGUA03_108,D7b,0
KP_HGUA03_147,D7b,0
KP_HGUA02_071,D7b,0
KP_HGUA02_089,D7b,0
Kpcas027,D7b,0
Kpcas048,D7b,0
Kpcas083,D7b,0
Kpcas024,D7b,0
HGUC2_04,D7b,0
Kpcas054,D7b,0
HGUC2_09,D7b,0
HLF1_17,D7b,0
HLF1_40,D7b,0
HLF1_54,D7b,0
HLF1_68,D7b,0
102KP-HG,D7b,1
156KP-HG,D7b,0
159KP-HG,D7b,0
191KP-HG,D7b,0
201KP-HG,D7b,0
205KP-HG,D7b,0
218KP-HG,D7b,0
225KP-HG,D7b,0
234KP-HG,D7b,0
242KP-HG,D7b,0
255KP-HG,D7b,0
268KP-HG,D7b,0
48KP-HG,D7b,0
HGV2_297,D7b,0
33KP-HG,D7b,0
HGV2_332,D7b,0
34KP-HG,D7b,0
HGV2_341,D7b,0
HGV2_370,D7b,0
HGV2_371,D7b,0
HGV2_379,D7b,0
HGV2_398,D7b,0
HGV2_400,D7b,0
HGV2_418,D7b,0
HGV2_429,D7b,0
HGV2_430,D7b,0
HGV2_431,D7b,0
52KP-HG,D7b,0
62KP-HG,D7b,0
Moliner_03,D7b,0
Moliner_08,D7b,0
Moliner_02,D7b,0
NTUH,D7b,0
Kpcas111,D7b,0
HGV2C_01,D7b,0
HGV2C_10,D7b,0
HGV2C_11,D7b,1
HGV2C_13,D7b,1
HGV2C_14,D7b,0
HGV2C_16,D7b,0
HGV2C_17,D7b,0
HGV2C_18,D7b,0
HGV2C_02,D7b,0
HGV2C_19,D7b,0
HGV2C_20,D7b,0
HGV2C_23,D7b,0
HGV2C_28,D7b,0
HGV2C_03,D7b,0
HGV2C_33,D7b,0
HGV2C_34,D7b,0
HGV2C_36_contigs,D7b,0
HGV2C_37,D7b,0
HGV2C_39,D7b,0
HGV2C_06,D7b,0
HGV2C_08,D7b,0
CU371,D7b,0
42KP-HG,D7b,0
HGV2C_21,D7b,0
Kpcas091,D7c,0
Kpcas042,D7c,0
Kpcas039,D7c,0
CU276,D7c,0
CU293,D7c,0
CU402,D7c,0
CU406,D7c,0
CU443,D7c,0
CU448,D7c,0
CU451,D7c,0
CU494,D7c,0
CU503,D7c,0
132,D7c,0
779,D7c,0
806,D7c,0
228,D7c,0
245,D7c,0
406,D7c,0
1210,D7c,0
1446,D7c,0
1468,D7c,0
1572,D7c,0
2164,D7c,0
HAV1_14,D7c,0
HAV1_13,D7c,0
HCV1_19,D7c,0
HCV1_21,D7c,0
HCV1_10,D7c,0
HCV1_42,D7c,0
HCV1_24,D7c,0
HCV1_26,D7c,0
HCV1_27,D7c,0
HCV1_35,D7c,0
HCV1_36,D7c,0
HCV1_33,D7c,0
KP_HGE01_045,D7c,0
KP_HGE01_024,D7c,0
KP_HGE01_025,D7c,0
KP_HGE01_042,D7c,0
KP_HGE01_017,D7c,0
KP_HGE01_039,D7c,0
KP_HGE01_044,D7c,0
KP_HGE01_040,D7c,0
KP_HGE01_029,D7c,0
KP_HGE01_014,D7c,0
KP_HGE01_003,D7c,0
KP_HGE01_004,D7c,0
KP_HGE01_005,D7c,0
HGUA4_08,D7c,0
KP_HGUA02_068,D7c,0
HGUA4_09,D7c,0
HGUA4_51,D7c,0
KP_HGUA02_064,D7c,0
KP_HGUA02_073,D7c,0
KP_HGUA03_124,D7c,0
KP_HGUA02_099,D7c,0
KP_HGUA02_066,D7c,0
KP_HGUA02_059,D7c,0
KP_HGUA02_074,D7c,0
KP_HGUA02_054,D7c,0
KP_HGUA02_051,D7c,0
KP_HGUA03_117,D7c,0
KP_HGUA02_055,D7c,0
KP_HGUA02_092,D7c,0
HGUA4_15,D7c,0
KP_HGUA03_108,D7c,0
KP_HGUA03_147,D7c,0
KP_HGUA02_071,D7c,0
KP_HGUA02_089,D7c,0
Kpcas027,D7c,0
Kpcas048,D7c,0
Kpcas083,D7c,0
Kpcas024,D7c,0
HGUC2_04,D7c,0
Kpcas054,D7c,0
HGUC2_09,D7c,0
HLF1_17,D7c,0
HLF1_40,D7c,0
